transaction_id,customer_id,product_id,date,quantity,base_price,category,discount,total_amount
60174,2064,80,2026-06-21 14:07:08.373570,1,451.47,Home,0.1,406.32
60175,4569,66,2026-06-21 14:07:08.373570,2,479.54,Sports,0.0,959.08
60176,2535,97,2026-06-21 14:07:08.373570,2,210.48,Sports,0.0,420.96
60177,261,60,2026-06-21 14:07:08.373570,1,259.85,Home,0.0,259.85
60178,629,180,2026-06-21 14:07:08.373570,2,388.18,Sports,0.0,776.36
60179,3035,177,2026-06-21 14:07:08.373570,1,110.25,Home,0.0,110.25
60180,2600,49,2026-06-21 14:07:08.373570,1,453.63,Home,0.0,453.63
60181,659,200,2026-06-21 14:07:08.373570,3,406.64,Clothing,0.0,1219.92
60182,3542,146,2026-06-21 14:07:08.373570,1,448.21,Home,0.0,448.21
60183,2150,75,2026-06-21 14:07:08.373570,1,318.7,Sports,0.0,318.7
60184,4445,152,2026-06-21 14:07:08.373570,2,425.36,Sports,0.0,850.72
60185,2942,50,2026-06-21 14:07:08.373570,2,210.64,Home,0.1,379.15
60186,608,65,2026-06-21 14:07:08.373570,2,67.75,Home,0.0,135.5
60187,144,16,2026-06-21 14:07:08.373570,2,282.47,Electronics,0.0,564.94
60188,2143,184,2026-06-21 14:07:08.373570,2,149.79,Home,0.2,239.66
60189,4767,147,2026-06-21 14:07:08.373570,1,242.85,Sports,0.1,218.56
60190,4087,2,2026-06-21 14:07:08.373570,3,299.16,Beauty,0.0,897.48
60191,2775,75,2026-06-21 14:07:08.373570,1,318.7,Sports,0.0,318.7
60192,2558,47,2026-06-21 14:07:08.373570,1,371.6,Electronics,0.0,371.6
60193,2960,57,2026-06-21 14:07:08.373570,2,292.1,Beauty,0.0,584.2
60194,3138,142,2026-06-21 14:07:08.373570,1,380.0,Electronics,0.1,342.0
60195,944,107,2026-06-21 14:07:08.373570,2,334.04,Clothing,0.0,668.08
60196,2742,54,2026-06-21 14:07:08.373570,1,88.05,Beauty,0.0,88.05
60197,1988,157,2026-06-21 14:07:08.373570,1,423.77,Sports,0.0,423.77
60198,3112,33,2026-06-21 14:07:08.373570,1,447.13,Clothing,0.0,447.13
60199,4337,183,2026-06-21 14:07:08.373570,2,102.22,Electronics,0.0,204.44
60200,1702,153,2026-06-21 14:07:08.373570,5,496.37,Sports,0.3,1737.29
60201,2385,26,2026-06-21 14:07:08.373570,3,342.66,Beauty,0.0,1027.98
60202,3164,191,2026-06-21 14:07:08.373570,1,233.4,Clothing,0.0,233.4
60203,1555,4,2026-06-21 14:07:08.373570,1,27.18,Clothing,0.2,21.74
60204,3988,142,2026-06-21 14:07:08.373570,3,380.0,Electronics,0.0,1140.0
60205,2474,200,2026-06-21 14:07:08.373570,5,406.64,Clothing,0.0,2033.2
60206,3041,95,2026-06-21 14:07:08.373570,2,390.62,Electronics,0.0,781.24
60207,3213,67,2026-06-21 14:07:08.373570,1,54.6,Sports,0.0,54.6
60208,484,23,2026-06-21 14:07:08.373570,2,372.5,Clothing,0.0,745.0
60209,4350,132,2026-06-21 14:07:08.373570,1,267.35,Clothing,0.0,267.35
60210,1959,197,2026-06-21 14:07:08.373570,1,478.0,Sports,0.0,478.0
60211,4437,142,2026-06-21 14:07:08.373570,4,380.0,Electronics,0.3,1064.0
60212,248,162,2026-06-21 14:07:08.373570,1,274.02,Electronics,0.0,274.02
60213,1072,77,2026-06-21 14:07:08.373570,1,155.43,Beauty,0.0,155.43
60214,2011,1,2026-06-21 14:07:08.373570,3,269.03,Electronics,0.1,726.38
60215,2332,191,2026-06-21 14:07:08.373570,1,233.4,Clothing,0.3,163.38
60216,4314,16,2026-06-21 14:07:08.373570,1,282.47,Electronics,0.0,282.47
60217,1234,34,2026-06-21 14:07:08.373570,1,25.08,Beauty,0.0,25.08
60218,779,39,2026-06-21 14:07:08.373570,1,302.46,Clothing,0.2,241.97
60219,1448,100,2026-06-21 14:07:08.373570,1,353.09,Beauty,0.2,282.47
60220,1973,179,2026-06-21 14:07:08.373570,1,16.85,Home,0.0,16.85
60221,1028,98,2026-06-21 14:07:08.373570,1,134.47,Sports,0.1,121.02
60222,423,35,2026-06-21 14:07:08.373570,1,376.71,Home,0.1,339.04
60223,3029,23,2026-06-21 14:07:08.373570,3,372.5,Clothing,0.0,1117.5
60224,2071,97,2026-06-21 14:07:08.373570,1,210.48,Sports,0.1,189.43
60225,3755,84,2026-06-21 14:07:08.373570,1,413.62,Beauty,0.2,330.9
60226,3858,15,2026-06-21 14:07:08.373570,3,69.58,Clothing,0.1,187.87
60227,4559,184,2026-06-21 14:07:08.373570,1,149.79,Home,0.0,149.79
60228,4938,22,2026-06-21 14:07:08.373570,2,276.66,Clothing,0.1,497.99
60229,29,16,2026-06-21 14:07:08.373570,3,282.47,Electronics,0.0,847.41
60230,1074,78,2026-06-21 14:07:08.373570,1,183.59,Clothing,0.0,183.59
60231,2473,37,2026-06-21 14:07:08.373570,1,477.02,Electronics,0.0,477.02
60232,4558,106,2026-06-21 14:07:08.373570,1,112.11,Beauty,0.3,78.48
60233,410,182,2026-06-21 14:07:08.373570,2,310.94,Sports,0.0,621.88
60234,924,195,2026-06-21 14:07:08.373570,1,365.45,Electronics,0.2,292.36
60235,4042,89,2026-06-21 14:07:08.373570,1,269.59,Clothing,0.0,269.59
60236,3468,38,2026-06-21 14:07:08.373570,1,36.53,Electronics,0.2,29.22
60237,2010,18,2026-06-21 14:07:08.373570,1,226.82,Clothing,0.2,181.46
60238,2595,103,2026-06-21 14:07:08.373570,1,54.62,Beauty,0.0,54.62
60239,651,134,2026-06-21 14:07:08.373570,1,267.1,Beauty,0.1,240.39
60240,2867,55,2026-06-21 14:07:08.373570,3,223.34,Clothing,0.3,469.01
60241,1913,36,2026-06-21 14:07:08.373570,1,381.81,Home,0.0,381.81
60242,4678,126,2026-06-21 14:07:08.373570,1,152.46,Sports,0.0,152.46
60243,1323,178,2026-06-21 14:07:08.373570,1,98.94,Electronics,0.0,98.94
60244,2330,128,2026-06-21 14:07:08.373570,2,452.36,Home,0.0,904.72
60245,4156,21,2026-06-21 14:07:08.373570,1,313.94,Clothing,0.0,313.94
60246,1773,101,2026-06-21 14:07:08.373570,1,278.39,Beauty,0.0,278.39
60247,4937,111,2026-06-21 14:07:08.373570,2,327.89,Home,0.1,590.2
60248,1928,116,2026-06-21 14:07:08.373570,1,378.42,Sports,0.0,378.42
60249,3153,68,2026-06-21 14:07:08.373570,2,123.21,Sports,0.0,246.42
60250,356,47,2026-06-21 14:07:08.373570,2,371.6,Electronics,0.1,668.88
60251,3126,59,2026-06-21 14:07:08.373570,3,377.49,Electronics,0.1,1019.22
60252,4489,52,2026-06-21 14:07:08.373570,2,434.06,Clothing,0.1,781.31
60253,3805,23,2026-06-21 14:07:08.373570,1,372.5,Clothing,0.0,372.5
60254,1222,168,2026-06-21 14:07:08.373570,1,227.75,Home,0.1,204.98
60255,3728,105,2026-06-21 14:07:08.373570,1,104.91,Clothing,0.0,104.91
60256,1298,172,2026-06-21 14:07:08.373570,3,130.19,Beauty,0.0,390.57
60257,213,36,2026-06-21 14:07:08.373570,2,381.81,Home,0.0,763.62
60258,2736,105,2026-06-21 14:07:08.373570,3,104.91,Clothing,0.0,314.73
60259,554,22,2026-06-21 14:07:08.373570,2,276.66,Clothing,0.0,553.32
60260,2314,79,2026-06-21 14:07:08.373570,1,453.92,Clothing,0.0,453.92
60261,892,94,2026-06-21 14:07:08.373570,1,78.37,Clothing,0.0,78.37
60262,3276,139,2026-06-21 14:07:08.373570,2,188.37,Home,0.0,376.74
60263,1655,50,2026-06-21 14:07:08.373570,2,210.64,Home,0.0,421.28
60264,3209,76,2026-06-21 14:07:08.373570,3,424.26,Beauty,0.2,1018.22
60265,1426,141,2026-06-21 14:07:08.373570,1,227.53,Electronics,0.0,227.53
60266,2614,22,2026-06-21 14:07:08.373570,3,276.66,Clothing,0.0,829.98
60267,4554,180,2026-06-21 14:07:08.373570,1,388.18,Sports,0.1,349.36
60268,253,181,2026-06-21 14:07:08.373570,1,438.77,Home,0.2,351.02
60269,601,81,2026-06-21 14:07:08.373570,2,488.48,Electronics,0.0,976.96
60270,2913,40,2026-06-21 14:07:08.373570,1,219.64,Electronics,0.0,219.64
60271,1805,96,2026-06-21 14:07:08.373570,2,316.66,Beauty,0.0,633.32
60272,4939,26,2026-06-21 14:07:08.373570,4,342.66,Beauty,0.3,959.45
60273,3216,110,2026-06-21 14:07:08.373570,1,111.8,Home,0.1,100.62
60274,4878,2,2026-06-21 14:07:08.373570,2,299.16,Beauty,0.1,538.49
60275,4676,134,2026-06-21 14:07:08.373570,4,267.1,Beauty,0.0,1068.4
60276,4279,19,2026-06-21 14:07:08.373570,1,327.0,Beauty,0.0,327.0
60277,3851,197,2026-06-21 14:07:08.373570,2,478.0,Sports,0.0,956.0
60278,4587,194,2026-06-21 14:07:08.373570,1,129.22,Beauty,0.0,129.22
60279,3227,9,2026-06-21 14:07:08.373570,3,400.19,Home,0.1,1080.51
60280,204,81,2026-06-21 14:07:08.373570,1,488.48,Electronics,0.2,390.78
60281,3262,168,2026-06-21 14:07:08.373570,1,227.75,Home,0.0,227.75
60282,3288,105,2026-06-21 14:07:08.373570,1,104.91,Clothing,0.0,104.91
60283,3106,155,2026-06-21 14:07:08.373570,1,468.98,Sports,0.0,468.98
60284,3310,98,2026-06-21 14:07:08.373570,1,134.47,Sports,0.2,107.58
60285,4697,125,2026-06-21 14:07:08.373570,1,185.24,Home,0.0,185.24
60286,367,173,2026-06-21 14:07:08.373570,5,355.25,Home,0.0,1776.25
60287,4546,45,2026-06-21 14:07:08.373570,1,61.23,Beauty,0.0,61.23
60288,2943,51,2026-06-21 14:07:08.373570,2,477.01,Home,0.0,954.02
60289,2507,139,2026-06-21 14:07:08.373570,1,188.37,Home,0.0,188.37
60290,4418,192,2026-06-21 14:07:08.373570,1,44.89,Clothing,0.0,44.89
60291,3303,140,2026-06-21 14:07:08.373570,1,480.13,Home,0.0,480.13
60292,229,180,2026-06-21 14:07:08.373570,1,388.18,Sports,0.2,310.54
60293,850,62,2026-06-21 14:07:08.373570,2,430.56,Electronics,0.0,861.12
60294,4665,8,2026-06-21 14:07:08.373570,1,165.82,Clothing,0.0,165.82
60295,175,109,2026-06-21 14:07:08.373570,4,207.84,Home,0.0,831.36
60296,476,182,2026-06-21 14:07:08.373570,3,310.94,Sports,0.0,932.82
60297,847,66,2026-06-21 14:07:08.373570,2,479.54,Sports,0.0,959.08
60298,4421,112,2026-06-21 14:07:08.373570,5,436.88,Beauty,0.0,2184.4
60299,2647,136,2026-06-21 14:07:08.373570,1,373.8,Clothing,0.0,373.8
60300,2959,163,2026-06-21 14:07:08.373570,1,228.6,Home,0.0,228.6
60301,4206,46,2026-06-21 14:07:08.373570,1,310.12,Electronics,0.0,310.12
60302,4291,144,2026-06-21 14:07:08.373570,2,140.12,Clothing,0.0,280.24
60303,2234,160,2026-06-21 14:07:08.373570,1,467.93,Electronics,0.2,374.34
60304,3034,183,2026-06-21 14:07:08.373570,2,102.22,Electronics,0.0,204.44
60305,1065,33,2026-06-21 14:07:08.373570,3,447.13,Clothing,0.2,1073.11
60306,1137,117,2026-06-21 14:07:08.373570,1,78.63,Beauty,0.0,78.63
60307,3684,151,2026-06-21 14:07:08.373570,4,446.81,Clothing,0.0,1787.24
60308,2458,61,2026-06-21 14:07:08.373570,4,61.36,Clothing,0.1,220.9
60309,1781,129,2026-06-21 14:07:08.373570,2,481.52,Sports,0.1,866.74
60310,3709,131,2026-06-21 14:07:08.373570,1,420.7,Home,0.0,420.7
60311,1357,8,2026-06-21 14:07:08.373570,3,165.82,Clothing,0.2,397.97
60312,3862,78,2026-06-21 14:07:08.373570,1,183.59,Clothing,0.0,183.59
60313,798,28,2026-06-21 14:07:08.373570,1,221.81,Electronics,0.0,221.81
60314,2887,18,2026-06-21 14:07:08.373570,2,226.82,Clothing,0.0,453.64
60315,2790,119,2026-06-21 14:07:08.373570,1,200.88,Home,0.2,160.7
60316,3700,188,2026-06-21 14:07:08.373570,2,368.51,Clothing,0.0,737.02
60317,3458,55,2026-06-21 14:07:08.373570,1,223.34,Clothing,0.3,156.34
60318,4076,189,2026-06-21 14:07:08.373570,1,225.33,Sports,0.3,157.73
60319,3330,60,2026-06-21 14:07:08.373570,5,259.85,Home,0.0,1299.25
60320,3244,112,2026-06-21 14:07:08.373570,1,436.88,Beauty,0.0,436.88
60321,744,53,2026-06-21 14:07:08.373570,3,155.29,Sports,0.2,372.7
60322,3519,44,2026-06-21 14:07:08.373570,2,244.73,Sports,0.2,391.57
60323,1407,75,2026-06-21 14:07:08.373570,1,318.7,Sports,0.0,318.7
60324,3556,181,2026-06-21 14:07:08.373570,1,438.77,Home,0.0,438.77
60325,4328,61,2026-06-21 14:07:08.373570,5,61.36,Clothing,0.0,306.8
60326,806,4,2026-06-21 14:07:08.373570,5,27.18,Clothing,0.0,135.9
60327,2276,54,2026-06-21 14:07:08.373570,2,88.05,Beauty,0.0,176.1
60328,3023,11,2026-06-21 14:07:08.373570,3,231.97,Electronics,0.0,695.91
60329,4016,174,2026-06-21 14:07:08.373570,1,58.61,Home,0.2,46.89
60330,4798,35,2026-06-21 14:07:08.373570,3,376.71,Home,0.0,1130.13
60331,2264,137,2026-06-21 14:07:08.373570,1,117.74,Home,0.0,117.74
60332,4622,85,2026-06-21 14:07:08.373570,3,210.82,Electronics,0.0,632.46
60333,1164,183,2026-06-21 14:07:08.373570,1,102.22,Electronics,0.0,102.22
60334,4163,20,2026-06-21 14:07:08.373570,2,252.12,Electronics,0.0,504.24
60335,623,118,2026-06-21 14:07:08.373570,1,180.65,Home,0.0,180.65
60336,3808,42,2026-06-21 14:07:08.373570,2,54.26,Beauty,0.0,108.52
60337,3134,67,2026-06-21 14:07:08.373570,1,54.6,Sports,0.0,54.6
60338,1548,127,2026-06-21 14:07:08.373570,2,311.24,Electronics,0.0,622.48
60339,3038,131,2026-06-21 14:07:08.373570,3,420.7,Home,0.1,1135.89
60340,3526,77,2026-06-21 14:07:08.373570,1,155.43,Beauty,0.3,108.8
60341,160,70,2026-06-21 14:07:08.373570,1,355.51,Beauty,0.2,284.41
60342,867,39,2026-06-21 14:07:08.373570,1,302.46,Clothing,0.0,302.46
60343,290,101,2026-06-21 14:07:08.373570,6,278.39,Beauty,0.0,1670.34
60344,3726,199,2026-06-21 14:07:08.373570,1,442.54,Home,0.2,354.03
60345,2334,148,2026-06-21 14:07:08.373570,1,473.11,Electronics,0.0,473.11
60346,1225,32,2026-06-21 14:07:08.373570,1,44.79,Sports,0.0,44.79
60347,237,91,2026-06-21 14:07:08.373570,1,46.76,Clothing,0.1,42.08
60348,2329,77,2026-06-21 14:07:08.373570,2,155.43,Beauty,0.0,310.86
60349,2928,116,2026-06-21 14:07:08.373570,1,378.42,Sports,0.1,340.58
60350,2500,103,2026-06-21 14:07:08.373570,1,54.62,Beauty,0.0,54.62
60351,2510,25,2026-06-21 14:07:08.373570,1,271.75,Electronics,0.0,271.75
60352,420,132,2026-06-21 14:07:08.373570,2,267.35,Clothing,0.0,534.7
60353,2891,153,2026-06-21 14:07:08.373570,1,496.37,Sports,0.0,496.37
60354,3688,91,2026-06-21 14:07:08.373570,1,46.76,Clothing,0.3,32.73
60355,3781,184,2026-06-21 14:07:08.373570,3,149.79,Home,0.2,359.5
60356,3462,26,2026-06-21 14:07:08.373570,3,342.66,Beauty,0.0,1027.98
60357,1034,138,2026-06-21 14:07:08.373570,1,190.47,Clothing,0.0,190.47
60358,3438,36,2026-06-21 14:07:08.373570,1,381.81,Home,0.0,381.81
60359,712,58,2026-06-21 14:07:08.373570,1,295.86,Clothing,0.3,207.1
60360,2029,52,2026-06-21 14:07:08.373570,1,434.06,Clothing,0.2,347.25
60361,3677,170,2026-06-21 14:07:08.373570,2,78.2,Clothing,0.0,156.4
60362,4222,132,2026-06-21 14:07:08.373570,1,267.35,Clothing,0.2,213.88
60363,2181,60,2026-06-21 14:07:08.373570,2,259.85,Home,0.0,519.7
60364,1875,90,2026-06-21 14:07:08.373570,2,167.65,Home,0.0,335.3
60365,1840,89,2026-06-21 14:07:08.373570,2,269.59,Clothing,0.3,377.43
60366,101,101,2026-06-21 14:07:08.373570,1,278.39,Beauty,0.0,278.39
60367,5000,3,2026-06-21 14:07:08.373570,4,156.04,Sports,0.0,624.16
60368,2308,60,2026-06-21 14:07:08.373570,2,259.85,Home,0.0,519.7
60369,2776,67,2026-06-21 14:07:08.373570,1,54.6,Sports,0.0,54.6
60370,2443,142,2026-06-21 14:07:08.373570,2,380.0,Electronics,0.0,760.0
60371,462,124,2026-06-21 14:07:08.373570,2,94.67,Beauty,0.0,189.34
60372,3698,71,2026-06-21 14:07:08.373570,2,426.65,Sports,0.2,682.64
60373,3448,188,2026-06-21 14:07:08.373570,2,368.51,Clothing,0.0,737.02
60374,3185,57,2026-06-21 14:07:08.373570,1,292.1,Beauty,0.0,292.1
60375,497,89,2026-06-21 14:07:08.373570,1,269.59,Clothing,0.2,215.67
60376,1334,81,2026-06-21 14:07:08.373570,1,488.48,Electronics,0.0,488.48
60377,2353,186,2026-06-21 14:07:08.373570,2,477.63,Clothing,0.0,955.26
60378,4948,68,2026-06-21 14:07:08.373570,1,123.21,Sports,0.2,98.57
60379,2357,7,2026-06-21 14:07:08.373570,1,372.17,Sports,0.0,372.17
60380,1548,97,2026-06-21 14:07:08.373570,3,210.48,Sports,0.3,442.01
60381,358,172,2026-06-21 14:07:08.373570,2,130.19,Beauty,0.0,260.38
60382,2328,178,2026-06-21 14:07:08.373570,2,98.94,Electronics,0.0,197.88
60383,200,148,2026-06-21 14:07:08.373570,3,473.11,Electronics,0.0,1419.33
60384,2690,149,2026-06-21 14:07:08.373570,3,115.08,Clothing,0.0,345.24
60385,553,200,2026-06-21 14:07:08.373570,1,406.64,Clothing,0.1,365.98
60386,4665,107,2026-06-21 14:07:08.373570,4,334.04,Clothing,0.1,1202.54
60387,2770,200,2026-06-21 14:07:08.373570,1,406.64,Clothing,0.0,406.64
60388,898,71,2026-06-21 14:07:08.373570,1,426.65,Sports,0.2,341.32
60389,4146,39,2026-06-21 14:07:08.373570,1,302.46,Clothing,0.0,302.46
60390,69,71,2026-06-21 14:07:08.373570,1,426.65,Sports,0.0,426.65
60391,3654,58,2026-06-21 14:07:08.373570,1,295.86,Clothing,0.0,295.86
60392,3204,106,2026-06-21 14:07:08.373570,2,112.11,Beauty,0.0,224.22
60393,1457,54,2026-06-21 14:07:08.373570,1,88.05,Beauty,0.0,88.05
60394,4764,71,2026-06-21 14:07:08.373570,1,426.65,Sports,0.0,426.65
60395,478,138,2026-06-21 14:07:08.373570,1,190.47,Clothing,0.3,133.33
60396,1973,15,2026-06-21 14:07:08.373570,3,69.58,Clothing,0.0,208.74
60397,2821,7,2026-06-21 14:07:08.373570,3,372.17,Sports,0.0,1116.51
60398,3559,104,2026-06-21 14:07:08.373570,4,242.22,Sports,0.0,968.88
60399,1042,22,2026-06-21 14:07:08.373570,1,276.66,Clothing,0.0,276.66
60400,1007,88,2026-06-21 14:07:08.373570,2,281.38,Electronics,0.0,562.76
60401,4642,25,2026-06-21 14:07:08.373570,1,271.75,Electronics,0.1,244.58
60402,2629,129,2026-06-21 14:07:08.373570,1,481.52,Sports,0.0,481.52
60403,633,121,2026-06-21 14:07:08.373570,1,465.25,Beauty,0.0,465.25
60404,1489,190,2026-06-21 14:07:08.373570,2,155.95,Clothing,0.1,280.71
60405,2682,70,2026-06-21 14:07:08.373570,1,355.51,Beauty,0.0,355.51
60406,3823,108,2026-06-21 14:07:08.373570,1,456.52,Beauty,0.2,365.22
60407,811,180,2026-06-21 14:07:08.373570,2,388.18,Sports,0.0,776.36
60408,4338,161,2026-06-21 14:07:08.373570,1,221.74,Home,0.0,221.74
60409,703,33,2026-06-21 14:07:08.373570,3,447.13,Clothing,0.0,1341.39
60410,3455,199,2026-06-21 14:07:08.373570,2,442.54,Home,0.0,885.08
60411,1675,78,2026-06-21 14:07:08.373570,1,183.59,Clothing,0.1,165.23
60412,4492,48,2026-06-21 14:07:08.373570,1,385.97,Beauty,0.0,385.97
60413,2724,195,2026-06-21 14:07:08.373570,1,365.45,Electronics,0.3,255.81
60414,4140,200,2026-06-21 14:07:08.373570,2,406.64,Clothing,0.3,569.3
60415,4715,4,2026-06-22 14:07:08.373570,1,27.18,Clothing,0.0,27.18
60416,1344,8,2026-06-22 14:07:08.373570,5,165.82,Clothing,0.0,829.1
60417,1075,120,2026-06-22 14:07:08.373570,1,260.53,Clothing,0.0,260.53
60418,4574,33,2026-06-22 14:07:08.373570,1,447.13,Clothing,0.0,447.13
60419,1401,108,2026-06-22 14:07:08.373570,1,456.52,Beauty,0.1,410.87
60420,4546,109,2026-06-22 14:07:08.373570,2,207.84,Home,0.2,332.54
60421,143,22,2026-06-22 14:07:08.373570,3,276.66,Clothing,0.0,829.98
60422,747,93,2026-06-22 14:07:08.373570,3,403.31,Home,0.0,1209.93
60423,1120,69,2026-06-22 14:07:08.373570,1,32.82,Beauty,0.3,22.97
60424,1042,8,2026-06-22 14:07:08.373570,1,165.82,Clothing,0.0,165.82
60425,1613,40,2026-06-22 14:07:08.373570,1,219.64,Electronics,0.0,219.64
60426,3165,56,2026-06-22 14:07:08.373570,2,206.93,Home,0.0,413.86
60427,48,136,2026-06-22 14:07:08.373570,2,373.8,Clothing,0.1,672.84
60428,1923,43,2026-06-22 14:07:08.373570,2,285.7,Beauty,0.0,571.4
60429,2263,174,2026-06-22 14:07:08.373570,1,58.61,Home,0.0,58.61
60430,4966,10,2026-06-22 14:07:08.373570,1,221.55,Beauty,0.0,221.55
60431,1301,61,2026-06-22 14:07:08.373570,3,61.36,Clothing,0.0,184.08
60432,1666,159,2026-06-22 14:07:08.373570,1,197.36,Sports,0.0,197.36
60433,1296,1,2026-06-22 14:07:08.373570,5,269.03,Electronics,0.0,1345.15
60434,1347,89,2026-06-22 14:07:08.373570,1,269.59,Clothing,0.0,269.59
60435,3413,43,2026-06-22 14:07:08.373570,2,285.7,Beauty,0.2,457.12
60436,1449,22,2026-06-22 14:07:08.373570,2,276.66,Clothing,0.0,553.32
60437,2157,183,2026-06-22 14:07:08.373570,1,102.22,Electronics,0.0,102.22
60438,4655,27,2026-06-22 14:07:08.373570,1,438.04,Home,0.0,438.04
60439,2937,133,2026-06-22 14:07:08.373570,1,112.08,Home,0.1,100.87
60440,3436,119,2026-06-22 14:07:08.373570,1,200.88,Home,0.3,140.62
60441,3920,103,2026-06-22 14:07:08.373570,1,54.62,Beauty,0.1,49.16
60442,2914,165,2026-06-22 14:07:08.373570,1,240.55,Clothing,0.2,192.44
60443,964,73,2026-06-22 14:07:08.373570,2,464.98,Sports,0.0,929.96
60444,2510,65,2026-06-22 14:07:08.373570,1,67.75,Home,0.0,67.75
60445,2685,127,2026-06-22 14:07:08.373570,4,311.24,Electronics,0.0,1244.96
60446,2827,76,2026-06-22 14:07:08.373570,1,424.26,Beauty,0.0,424.26
60447,4621,170,2026-06-22 14:07:08.373570,1,78.2,Clothing,0.3,54.74
60448,2177,103,2026-06-22 14:07:08.373570,1,54.62,Beauty,0.0,54.62
60449,631,69,2026-06-22 14:07:08.373570,2,32.82,Beauty,0.0,65.64
60450,4048,53,2026-06-22 14:07:08.373570,1,155.29,Sports,0.0,155.29
60451,1083,166,2026-06-22 14:07:08.373570,1,33.5,Electronics,0.0,33.5
60452,371,27,2026-06-22 14:07:08.373570,2,438.04,Home,0.0,876.08
60453,2648,121,2026-06-22 14:07:08.373570,1,465.25,Beauty,0.0,465.25
60454,3799,30,2026-06-22 14:07:08.373570,1,384.48,Electronics,0.0,384.48
60455,92,36,2026-06-22 14:07:08.373570,1,381.81,Home,0.1,343.63
60456,4396,129,2026-06-22 14:07:08.373570,3,481.52,Sports,0.0,1444.56
60457,17,2,2026-06-22 14:07:08.373570,4,299.16,Beauty,0.0,1196.64
60458,3841,161,2026-06-22 14:07:08.373570,3,221.74,Home,0.0,665.22
60459,1325,57,2026-06-22 14:07:08.373570,1,292.1,Beauty,0.0,292.1
60460,3246,62,2026-06-22 14:07:08.373570,3,430.56,Electronics,0.1,1162.51
60461,590,175,2026-06-22 14:07:08.373570,1,455.35,Beauty,0.0,455.35
60462,4382,156,2026-06-22 14:07:08.373570,2,415.21,Electronics,0.0,830.42
60463,3134,83,2026-06-22 14:07:08.373570,2,72.41,Electronics,0.0,144.82
60464,4718,85,2026-06-22 14:07:08.373570,1,210.82,Electronics,0.0,210.82
60465,3889,159,2026-06-22 14:07:08.373570,1,197.36,Sports,0.0,197.36
60466,1379,89,2026-06-22 14:07:08.373570,3,269.59,Clothing,0.0,808.77
60467,3234,90,2026-06-22 14:07:08.373570,1,167.65,Home,0.0,167.65
60468,529,155,2026-06-22 14:07:08.373570,1,468.98,Sports,0.0,468.98
60469,4504,63,2026-06-22 14:07:08.373570,2,161.78,Home,0.1,291.2
60470,2142,2,2026-06-22 14:07:08.373570,1,299.16,Beauty,0.0,299.16
60471,1278,189,2026-06-22 14:07:08.373570,1,225.33,Sports,0.0,225.33
60472,466,43,2026-06-22 14:07:08.373570,2,285.7,Beauty,0.2,457.12
60473,2369,116,2026-06-22 14:07:08.373570,1,378.42,Sports,0.0,378.42
60474,2551,32,2026-06-22 14:07:08.373570,3,44.79,Sports,0.0,134.37
60475,1787,67,2026-06-22 14:07:08.373570,2,54.6,Sports,0.0,109.2
60476,2915,111,2026-06-22 14:07:08.373570,1,327.89,Home,0.0,327.89
60477,832,113,2026-06-22 14:07:08.373570,2,376.68,Clothing,0.0,753.36
60478,3158,95,2026-06-22 14:07:08.373570,1,390.62,Electronics,0.0,390.62
60479,4992,47,2026-06-22 14:07:08.373570,1,371.6,Electronics,0.1,334.44
60480,1983,95,2026-06-22 14:07:08.373570,1,390.62,Electronics,0.0,390.62
60481,3083,102,2026-06-22 14:07:08.373570,1,308.69,Beauty,0.0,308.69
60482,3823,120,2026-06-22 14:07:08.373570,1,260.53,Clothing,0.1,234.48
60483,2229,196,2026-06-22 14:07:08.373570,1,43.49,Beauty,0.0,43.49
60484,4670,147,2026-06-22 14:07:08.373570,1,242.85,Sports,0.0,242.85
60485,334,8,2026-06-22 14:07:08.373570,1,165.82,Clothing,0.1,149.24
60486,45,195,2026-06-22 14:07:08.373570,1,365.45,Electronics,0.0,365.45
60487,4100,114,2026-06-22 14:07:08.373570,1,435.69,Sports,0.0,435.69
60488,2520,20,2026-06-22 14:07:08.373570,1,252.12,Electronics,0.0,252.12
60489,924,24,2026-06-22 14:07:08.373570,1,355.91,Beauty,0.1,320.32
60490,2611,171,2026-06-22 14:07:08.373570,1,11.66,Electronics,0.0,11.66
60491,2753,163,2026-06-22 14:07:08.373570,1,228.6,Home,0.0,228.6
60492,186,106,2026-06-22 14:07:08.373570,2,112.11,Beauty,0.0,224.22
60493,3659,78,2026-06-22 14:07:08.373570,2,183.59,Clothing,0.0,367.18
60494,3562,128,2026-06-22 14:07:08.373570,1,452.36,Home,0.1,407.12
60495,1250,181,2026-06-22 14:07:08.373570,1,438.77,Home,0.0,438.77
60496,2426,106,2026-06-22 14:07:08.373570,1,112.11,Beauty,0.0,112.11
60497,1169,92,2026-06-22 14:07:08.373570,2,448.87,Beauty,0.0,897.74
60498,4349,39,2026-06-22 14:07:08.373570,1,302.46,Clothing,0.0,302.46
60499,4775,156,2026-06-22 14:07:08.373570,3,415.21,Electronics,0.0,1245.63
60500,3238,168,2026-06-22 14:07:08.373570,3,227.75,Home,0.1,614.93
60501,1731,8,2026-06-22 14:07:08.373570,1,165.82,Clothing,0.0,165.82
60502,2395,200,2026-06-22 14:07:08.373570,1,406.64,Clothing,0.1,365.98
