customer_id,recency,frequency,monetary
3457,3,13,4481.66
3458,8,18,8641.51
3459,14,10,4198.0599999999995
3460,58,12,4575.53
3461,40,15,5458.1
3462,7,15,8813.65
3463,25,12,5301.1900000000005
3464,1,7,5109.83
3465,39,10,4465.51
3466,50,7,4419.49
3467,1,12,4226.8
3468,2,15,5790.16
3469,12,11,5921.37
3470,181,3,834.15
3471,158,8,2020.52
3472,46,17,7430.98
3473,36,17,11460.68
3474,30,13,6504.49
3475,55,12,4075.01
3476,9,14,6788.89
3477,7,14,5321.04
3478,33,14,5279.67
3479,87,10,4064.92
3480,20,10,4386.53
3481,1,14,6494.3099999999995
3482,14,21,13168.34
3483,9,16,5709.29
3484,43,14,5005.62
3485,82,8,4279.85
3486,7,8,5724.63
3487,11,18,6190.09
3488,2,16,6268.14
3489,5,10,4767.450000000001
3490,4,10,3404.14
3491,47,10,4183.85
3492,21,10,3223.73
3493,45,14,5146.38
3494,50,14,8281.95
3495,7,10,4373.21
3496,10,12,4051.21
3497,19,13,5676.92
3498,30,8,3512.0
3499,27,19,7031.030000000001
3500,14,15,4779.97
3501,54,12,4919.71
3502,55,16,7686.93
3503,35,10,4821.18
3504,12,13,5364.83
3505,1,18,5853.29
3506,4,17,9009.23
3507,0,14,5272.25
3508,31,10,4791.73
3509,63,13,6086.52
3510,49,19,7497.09
3511,39,11,5709.49
3512,20,16,7415.45
3513,11,22,8078.51
3514,50,10,3530.86
3515,9,16,7069.76
3516,76,13,6136.35
3517,11,11,4219.98
3518,7,18,9833.41
3519,17,12,6502.35
3520,9,9,5774.2699999999995
3521,7,19,9669.43
3522,24,21,8674.89
3523,14,15,8540.43
3524,49,16,6247.01
3525,4,13,10362.71
3526,17,8,4425.68
3527,6,10,6009.219999999999
3528,11,9,3403.4
3529,8,17,4868.34
3530,46,13,7596.86
3531,5,17,9209.14
3532,10,15,6456.07
3533,33,11,5451.84
3534,112,10,4085.66
3535,12,18,6660.99
3536,26,12,2852.4
3537,75,7,2415.44
3538,13,12,7202.6900000000005
3539,2,10,5333.74
3540,12,7,2927.05
3541,38,18,7987.68
3542,17,17,8073.96
3543,148,7,2206.04
3544,37,13,7887.889999999999
3545,20,10,2381.75
3546,9,8,6267.05
3547,48,6,5658.92
3548,58,9,3911.3
3549,30,18,8914.46
3550,0,8,4247.05
3551,31,15,7944.46
3552,15,15,5291.63
3553,22,14,3639.2999999999997
3554,55,6,3096.85
3555,52,13,4096.33
3556,17,17,5239.92
3557,9,16,7548.650000000001
3558,73,11,3830.13
3559,17,17,10538.86
3560,39,14,6311.26
3561,14,19,7705.9800000000005
3562,2,15,6963.389999999999
3563,25,12,5702.01
3564,96,10,3276.89
3565,7,9,2981.96
3566,39,14,6900.82
3567,45,17,6470.7
3568,52,14,5423.25
3569,40,9,1862.6
3570,3,8,2604.6400000000003
3571,11,13,5640.49
3572,11,16,5339.49
3573,11,17,9970.48
3574,13,10,5485.93
3575,15,13,5916.7
3576,41,13,4859.59
3577,8,20,8294.55
3578,101,13,3759.69
3579,65,11,5090.04
3580,7,11,3426.95
3581,22,11,3916.9300000000003
3582,79,10,6919.32
3583,50,9,3879.87
3584,8,14,4025.17
3585,29,19,9067.66
3586,3,16,9474.46
3587,18,13,6423.54
3588,6,13,5865.5
3589,32,15,7543.68
3590,63,14,5007.48
3591,33,19,11513.72
3592,12,7,2003.67
3593,6,8,4547.92
3594,23,12,4446.89
3595,85,13,5306.83
3596,11,15,6333.91
3597,44,10,4103.87
3598,19,15,5716.01
3599,7,10,3451.85
3600,5,15,5966.75
3601,17,13,8355.6
3602,21,18,9827.88
3603,13,17,7181.99
3604,83,14,6091.51
3605,50,14,7000.650000000001
3606,22,17,8005.67
3607,84,14,8152.48
3608,23,12,4143.27
3609,47,12,6446.02
3610,6,8,2894.52
3611,127,12,4502.24
3612,8,10,3399.52
3613,38,18,8461.57
3614,84,8,3304.39
3615,4,12,5707.56
3616,3,11,5181.25
3617,50,15,6851.64
3618,8,15,6353.87
3619,14,12,3490.29
3620,6,17,8540.79
3621,67,10,5214.83
3622,5,15,6259.099999999999
3623,5,19,7459.32
3624,44,13,5845.61
3625,4,12,3212.9
3626,27,7,2231.97
3627,73,14,5235.26
3628,13,13,6461.51
3629,6,16,7363.45
3630,110,9,3514.9
3631,11,15,7117.57
3632,10,10,3675.06
3633,106,14,8353.32
3634,15,17,6252.73
3635,36,14,5939.57
3636,7,13,3886.21
3637,37,12,3182.36
3638,7,10,4775.53
3639,45,14,5577.3099999999995
3640,3,13,5696.46
3641,6,9,4631.51
3642,13,17,8541.61
3643,39,15,4530.82
3644,10,18,8671.710000000001
3645,20,13,9647.4
3646,0,8,3751.23
3647,21,10,3688.63
3648,6,7,3553.7200000000003
3649,0,15,4444.63
3650,40,17,6973.72
3651,53,14,6663.82
3652,8,15,7223.79
3653,36,6,1518.5900000000001
3654,7,14,4769.51
3655,12,17,6021.74
3656,71,11,2994.44
3657,1,15,6203.3
3658,19,21,7456.32
3659,16,14,8163.34
3660,72,11,6762.66
3661,24,12,4035.02
3662,86,11,7554.610000000001
3663,99,10,3203.31
3664,3,23,6568.07
3665,10,16,11188.45
3666,67,9,4043.75
3667,4,17,8761.16
3668,44,17,8432.69
3669,7,20,9664.94
3670,16,8,3798.71
3671,141,9,4507.3099999999995
3672,178,13,9642.03
3673,9,18,9655.13
3674,6,21,8981.74
3675,3,14,7555.39
3676,35,10,4115.73
3677,17,11,6146.34
3678,14,15,8092.41
3679,18,20,6624.41
3680,1,13,5565.860000000001
3681,18,4,1346.63
3682,25,7,3050.95
3683,4,18,10035.94
3684,17,13,7124.41
3685,56,8,3533.93
3686,31,18,7443.84
3687,1,14,9664.81
3688,17,13,4769.82
3689,44,8,4010.84
3690,14,11,4319.96
3691,75,14,5231.77
3692,10,16,6081.85
3693,8,13,6184.49
3694,29,16,4771.62
3695,71,13,4901.54
3696,36,11,6936.3
3697,57,7,2216.81
3698,11,9,4634.38
3699,47,10,6794.99
3700,17,16,7590.93
3701,30,9,5510.3099999999995
3702,1,13,5225.44
3703,20,6,2981.36
3704,15,13,4380.61
3705,41,10,3272.19
3706,17,9,3451.75
3707,22,6,4819.32
3708,3,9,3840.3999999999996
3709,10,11,4767.37
3710,10,13,4922.51
3711,9,15,5500.7
3712,38,12,4579.79
3713,18,19,8473.51
3714,16,16,10428.11
3715,5,7,1785.5900000000001
3716,4,16,6370.53
3717,12,14,5792.18
3718,1,15,3752.4900000000002
3719,19,13,3814.83
3720,12,14,5694.85
3721,38,6,3476.65
3722,8,13,7338.4
3723,39,12,4538.0199999999995
3724,1,16,7421.7300000000005
3725,0,18,6845.25
3726,17,13,3500.75
3727,5,21,9413.08
3728,17,14,4243.3
3729,8,14,8818.36
3730,69,12,2656.61
3731,39,12,5233.92
3732,2,11,2546.06
3733,10,17,5974.79
3734,6,6,3495.82
3735,23,8,5053.4
3736,32,18,7646.41
3737,4,19,8566.94
3738,31,6,2221.74
3739,19,15,5606.38
3740,19,13,4369.55
3741,0,9,3194.83
3742,19,18,9521.279999999999
3743,158,16,6218.09
3744,36,8,3379.26
3745,1,12,3247.93
3746,3,12,3321.22
3747,0,14,7791.9800000000005
3748,103,20,9512.87
3749,11,16,5666.08
3750,71,13,4407.47
3751,21,16,6091.77
3752,12,10,3817.19
3753,55,10,3680.86
3754,26,14,7047.46
3755,8,10,4569.150000000001
3756,21,11,4413.1
3757,1,12,4533.47
3758,11,15,6818.95
3759,36,12,5470.9400000000005
3760,36,8,3731.36
3761,18,15,4243.66
3762,73,8,4895.65
3763,7,14,7967.45
3764,31,12,4266.099999999999
3765,0,20,10119.89
3766,3,20,8031.98
3767,55,14,7695.45
3768,81,8,2619.4300000000003
3769,18,12,8663.65
3770,14,14,3540.14
3771,7,8,3566.44
3772,13,13,4345.22
3773,14,8,2664.29
3774,14,11,5710.41
3775,38,7,2446.04
3776,38,12,4247.85
3777,0,18,9268.98
3778,21,16,7673.13
3779,3,18,5988.85
3780,49,11,2807.25
3781,11,6,3084.31
3782,63,10,5889.9
3783,3,22,7069.57
3784,5,16,6745.860000000001
3785,9,15,4567.64
3786,11,16,4146.76
3787,5,14,7243.1
3788,9,15,7611.31
3789,7,13,4763.03
3790,7,13,5105.11
3791,24,14,3621.84
3792,28,16,7235.04
3793,10,16,5755.91
3794,34,15,7037.95
3795,25,16,5718.32
3796,6,11,3798.95
3797,10,21,8199.63
3798,3,13,5029.6900000000005
3799,16,14,5182.7
3800,129,4,544.27
3801,11,13,5502.89
3802,9,17,4272.12
3803,25,13,7887.08
3804,56,7,2866.0
3805,17,18,8384.16
3806,144,9,4266.99
3807,42,11,2803.54
3808,17,16,7506.9
3809,47,10,5914.33
3810,0,11,3435.77
3811,12,19,8001.860000000001
3812,40,21,10029.33
3813,38,11,4513.36
3814,20,12,4593.14
3815,59,8,4153.49
3816,33,14,7460.29
3817,15,14,5147.41
3818,6,16,5717.58
3819,26,12,5291.41
3820,3,15,6498.17
3821,50,10,4403.49
3822,26,17,8987.33
3823,2,17,9848.6
3824,68,5,1241.38
3825,3,15,5323.49
3826,37,15,5940.22
3827,37,11,7444.67
3828,24,19,9626.210000000001
3829,48,15,6211.9400000000005
3830,14,11,3278.81
3831,6,12,5786.79
3832,1,15,7431.18
3833,13,14,6123.95
3834,48,10,3243.2799999999997
3835,0,16,5802.22
3836,1,17,9664.61
3837,46,15,8918.47
3838,115,14,6662.5
3839,6,15,6417.89
3840,59,15,7536.41
3841,5,13,7651.25
3842,36,14,7306.84
3843,56,14,5228.43
3844,45,6,2448.94
3845,46,14,5865.7699999999995
3846,40,15,8196.35
3847,45,10,2853.23
3848,8,14,4878.66
3849,57,11,2798.38
3850,51,11,5934.54
3851,17,15,7833.95
3852,10,10,3720.59
3853,18,16,4923.76
3854,59,7,1341.1599999999999
3855,38,10,3529.42
3856,21,13,6238.91
3857,7,14,5707.77
3858,17,13,3476.62
3859,57,17,7831.42
3860,39,18,8684.1
3861,81,10,3614.39
3862,17,20,7591.94
3863,83,14,6589.01
3864,9,13,5616.12
3865,37,14,6863.06
3866,85,16,6858.67
3867,4,23,10791.76
3868,11,11,5180.9800000000005
3869,26,21,6092.49
3870,11,13,3574.79
3871,138,15,5653.47
3872,59,11,3238.74
3873,25,12,4188.52
3874,10,9,3188.35
3875,7,12,6067.18
3876,60,20,10059.27
3877,129,10,3962.87
3878,12,8,3790.89
3879,69,9,3331.05
3880,5,10,4258.94
3881,18,9,4024.88
3882,3,13,3842.13
3883,31,9,3348.76
3884,50,14,7343.82
3885,20,16,8141.64
3886,46,7,2571.18
3887,6,15,7019.93
3888,12,16,6348.61
3889,12,10,3766.2200000000003
3890,2,13,5666.49
3891,18,11,5347.22
3892,23,10,4634.13
3893,32,15,8101.91
3894,107,11,4686.77
3895,1,18,11953.1
3896,4,10,2586.62
3897,50,14,4329.15
3898,12,12,5506.55
3899,45,12,5658.16
3900,30,7,2827.17
3901,45,13,5302.67
3902,67,15,6064.26
3903,11,15,6414.71
3904,11,10,4352.61
3905,31,20,9089.68
3906,0,14,5727.34
3907,60,11,4569.53
3908,44,12,2679.15
3909,3,9,5333.38
3910,44,10,3963.8799999999997
3911,23,16,7400.24
3912,34,10,4139.16
3913,186,4,1262.23
3914,40,13,4352.639999999999
3915,33,6,3557.63
3916,21,12,7922.8099999999995
3917,9,14,4477.43
3918,8,12,5020.240000000001
3919,46,10,5968.19
3920,10,15,5480.860000000001
3921,5,16,5137.33
3922,39,13,5591.610000000001
3923,70,11,3216.19
3924,20,9,6477.860000000001
3925,10,11,4842.15
3926,5,12,3895.61
3927,45,12,4950.87
3928,9,14,4752.3
3929,11,19,7547.6
3930,42,15,5908.01
3931,6,13,4606.0599999999995
3932,105,13,6404.07
3933,7,12,5610.61
3934,66,12,5535.25
3935,3,10,3151.0699999999997
3936,6,15,5452.38
3937,39,12,2933.2200000000003
3938,33,8,1921.19
3939,13,10,4667.37
3940,4,13,4706.99
3941,1,16,9850.24
3942,12,14,6108.91
3943,11,13,3278.8
3944,37,8,2335.26
3945,44,14,7801.57
3946,10,14,7244.67
3947,1,14,7140.969999999999
3948,3,18,6141.39
3949,10,19,7324.31
3950,22,7,3800.37
3951,1,12,4752.56
3952,10,18,7656.05
3953,11,11,4357.81
3954,50,13,5087.4
3955,20,17,7764.65
3956,22,12,5890.78
3957,11,13,6481.360000000001
3958,10,13,5844.2
3959,27,15,7317.860000000001
3960,15,18,8518.62
3961,81,15,7530.83
3962,27,14,3878.08
3963,52,12,6983.12
3964,10,15,6951.54
3965,4,12,3892.2
3966,34,12,4592.51
3967,10,20,8036.349999999999
3968,5,16,8941.57
3969,2,16,6755.15
3970,4,9,6859.15
3971,112,13,5318.23
3972,20,12,6923.82
3973,69,17,9113.66
3974,12,16,8084.68
3975,25,12,5439.96
3976,2,18,8951.44
3977,3,15,7088.77
3978,54,5,2237.2200000000003
3979,18,14,6217.33
3980,39,7,2312.67
3981,14,7,2599.18
3982,39,13,5541.49
3983,10,16,8725.65
3984,11,11,4322.13
3985,29,13,5948.0
3986,14,15,6961.88
3987,26,9,2481.36
3988,13,16,10484.33
3989,20,8,3766.24
3990,45,13,4553.24
3991,23,17,7660.4400000000005
3992,42,8,4027.9900000000002
3993,27,13,8182.56
3994,11,20,8518.6
3995,23,13,3448.25
3996,45,10,4001.66
3997,7,20,9098.43
3998,8,12,4104.62
3999,32,14,6372.89
4000,19,19,7708.09
4001,66,11,4894.24
4002,54,10,3734.17
4003,4,14,6968.64
4004,29,13,4275.11
4005,26,10,4206.71
4006,65,11,5078.85
4007,7,8,5418.58
4008,3,17,9210.55
4009,1,11,2568.4700000000003
4010,11,6,3147.79
4011,72,12,6205.58
4012,6,15,5875.54
4013,10,16,6132.93
4014,35,9,2380.5299999999997
4015,22,13,4260.11
4016,6,14,4146.22
4017,37,10,2925.89
4018,27,6,3176.7
4019,41,9,4113.83
4020,72,14,7531.7699999999995
4021,41,9,3221.15
4022,23,14,4350.3
4023,1,13,4055.75
4024,10,13,5166.59
4025,63,8,3253.01
4026,46,19,11718.53
4027,52,7,2007.5
4028,10,17,11307.51
4029,5,6,2569.9
4030,59,12,3721.09
4031,42,8,8771.32
4032,47,11,6546.110000000001
4033,12,7,4115.280000000001
4034,40,17,6807.34
4035,27,10,4473.05
4036,46,12,3909.75
4037,94,14,5644.35
4038,11,11,3617.6
4039,24,19,7565.03
4040,41,11,8241.74
4041,29,10,4666.7
4042,17,13,6618.9
4043,10,15,6401.46
4044,11,8,3497.37
4045,22,11,3709.26
4046,15,10,2564.85
4047,14,12,5286.45
4048,16,16,8519.55
4049,38,17,8328.73
4050,74,10,5061.28
4051,11,12,5126.14
4052,31,7,2188.62
4053,5,13,9524.369999999999
4054,39,11,3048.9
4055,8,11,6981.08
4056,39,13,5748.37
4057,76,9,3563.83
4058,23,9,4692.52
4059,8,10,5743.01
4060,1,15,7329.71
4061,6,12,5301.13
4062,67,10,4038.06
4063,2,15,8200.72
4064,42,15,5794.52
4065,24,13,7325.75
4066,0,9,4048.55
4067,62,11,4903.1900000000005
4068,10,21,7515.99
4069,14,10,6574.83
4070,1,14,4502.99
4071,0,15,6392.62
4072,9,15,9371.1
4073,60,19,11644.36
4074,169,8,3080.0299999999997
4075,36,11,7546.2
4076,17,14,5009.18
4077,5,9,4269.68
4078,88,11,5232.21
4079,2,14,6521.5
4080,0,18,11085.15
4081,62,16,7283.03
4082,7,8,3322.18
4083,11,19,7847.55
4084,39,6,2986.07
4085,18,9,2911.24
4086,7,17,6115.58
4087,3,16,12475.05
4088,47,12,5780.88
4089,28,14,6358.1900000000005
4090,64,15,5087.41
4091,0,12,7245.77
4092,2,15,7325.03
4093,8,15,8267.05
4094,13,14,7047.1
4095,54,11,3689.0299999999997
4096,0,9,2450.01
4097,28,11,5755.55
4098,6,17,7489.099999999999
4099,18,11,6417.97
4100,16,15,6742.19
4101,1,15,9783.48
4102,83,10,4352.97
4103,22,14,4959.92
4104,33,12,4883.27
4105,1,15,7238.32
4106,28,9,5692.58
4107,112,11,4748.23
4108,63,12,2026.88
4109,19,13,5384.28
4110,60,11,2711.16
4111,9,12,5534.09
4112,28,13,5120.23
4113,10,12,5989.29
4114,8,12,5242.18
4115,14,10,3625.56
4116,26,11,5575.2300000000005
4117,5,13,4740.34
4118,6,12,4303.14
4119,13,9,1826.55
4120,3,10,5139.71
4121,26,21,7852.11
4122,7,8,3407.95
4123,5,10,4599.97
4124,3,13,5640.96
4125,5,18,6485.03
4126,64,13,6087.86
4127,40,10,5141.01
4128,0,17,5810.31
4129,4,16,5814.16
4130,32,8,3994.69
4131,5,16,6807.76
4132,11,14,7216.24
4133,37,11,5825.17
4134,12,13,5902.2
4135,31,14,5332.26
4136,13,17,8184.91
4137,7,14,5653.37
4138,39,16,10835.7
4139,2,10,2657.43
4140,17,14,7092.71
4141,19,9,5635.26
4142,13,10,3907.23
4143,6,6,2371.75
4144,48,8,3003.62
4145,38,15,5776.84
4146,17,17,5634.24
4147,24,17,6115.0
4148,82,11,5369.45
4149,21,14,5053.99
4150,21,13,7083.23
4151,3,16,6279.5
4152,26,11,4532.38
4153,9,18,7348.4800000000005
4154,89,14,5685.99
4155,18,15,7415.51
4156,1,12,3656.56
4157,3,11,7055.8
4158,14,8,3920.73
4159,11,15,6647.75
4160,24,12,4471.51
4161,33,14,4521.27
4162,10,8,3347.03
4163,13,9,4137.6
4164,41,20,9579.31
4165,50,9,2436.52
4166,23,9,3788.6800000000003
4167,23,12,4735.55
4168,8,15,7670.78
4169,29,7,3602.2799999999997
4170,8,15,6992.24
4171,21,14,4956.47
4172,22,17,7817.22
4173,5,20,8578.82
4174,2,11,3155.2000000000003
4175,15,13,6417.67
4176,79,10,5389.64
4177,15,13,5749.58
4178,55,9,4794.26
4179,1,12,4882.42
4180,36,11,6182.78
4181,33,13,5881.7699999999995
4182,92,9,4072.76
4183,66,10,5326.2699999999995
4184,1,16,6505.63
4185,36,10,5866.52
4186,36,10,3660.48
4187,60,14,6874.610000000001
4188,53,9,3782.3100000000004
4189,0,19,7277.48
4190,8,17,5469.54
4191,19,11,5120.75
4192,10,16,5784.5599999999995
4193,2,6,1365.8600000000001
4194,24,8,4110.8099999999995
4195,15,15,7916.75
4196,40,13,6122.18
4197,15,9,3255.97
4198,12,17,10384.47
4199,8,12,5266.85
4200,8,14,5505.33
4201,30,17,9451.94
4202,99,11,5655.59
4203,10,14,8447.69
4204,0,15,5167.63
4205,54,10,2119.7599999999998
4206,17,12,3228.2200000000003
4207,17,17,10351.16
4208,4,20,6964.01
4209,30,11,5226.8099999999995
4210,86,7,1892.63
4211,59,6,4867.81
4212,0,14,5220.860000000001
4213,0,17,6494.5
4214,5,13,4277.97
4215,28,19,7651.04
4216,4,13,6663.15
4217,14,16,7048.59
4218,70,9,5356.0
4219,8,8,2539.56
4220,36,12,5090.41
4221,18,14,6864.94
4222,17,12,3509.81
4223,38,15,3404.0
4224,6,15,9379.52
4225,5,10,4552.9400000000005
4226,86,11,3857.69
4227,54,12,5446.03
4228,7,11,4616.38
4229,7,13,5307.96
4230,4,13,3881.13
4231,66,11,3574.7000000000003
4232,37,9,2166.82
4233,23,11,5359.1
4234,15,16,6588.48
4235,78,9,4092.51
4236,36,14,6864.18
4237,21,16,8504.95
4238,25,17,4856.89
4239,35,14,5268.33
4240,20,10,4890.35
4241,42,11,5514.44
4242,17,18,7566.06
4243,60,10,3133.93
4244,4,14,5187.1
4245,50,13,4487.45
4246,21,13,5566.5599999999995
4247,10,15,4995.73
4248,24,11,4115.900000000001
4249,35,12,8234.25
4250,12,15,7338.27
4251,67,10,3120.51
4252,3,8,3028.29
4253,4,9,3345.11
4254,64,13,4546.3
4255,40,15,6292.08
4256,3,15,9071.44
4257,101,11,4568.88
4258,7,14,5607.4
4259,27,7,2467.22
4260,22,11,7269.45
4261,114,12,4741.18
4262,8,11,3336.37
4263,13,12,3648.6
4264,31,10,6417.549999999999
4265,54,16,7735.320000000001
4266,36,3,1016.44
4267,54,15,5161.48
4268,4,18,9811.26
4269,4,5,1354.07
4270,52,18,7649.51
4271,65,16,8556.78
4272,10,9,5788.69
4273,39,15,7573.87
4274,20,16,7161.82
4275,91,11,2661.74
4276,77,15,5932.21
4277,26,14,4737.92
4278,8,7,2822.15
4279,3,15,5943.16
4280,18,12,4417.55
4281,36,8,1823.51
4282,1,16,7607.23
4283,14,14,9768.23
4284,38,10,3949.04
4285,81,7,1612.91
4286,10,8,1272.55
4287,92,4,2072.55
4288,48,7,2961.11
4289,18,12,7152.51
4290,9,12,4843.11
4291,8,9,3023.23
4292,4,14,7563.43
4293,22,11,5816.23
4294,24,18,6492.21
4295,76,6,2995.21
4296,31,16,7356.84
4297,53,18,6145.61
4298,6,11,5243.12
4299,8,9,4575.47
4300,20,6,2702.2000000000003
4301,2,6,4574.75
4302,31,19,6845.31
4303,0,10,3022.0
4304,36,9,3739.6800000000003
4305,47,8,1388.26
4306,3,14,7606.54
4307,0,15,4671.12
4308,1,10,2918.9
4309,3,11,4260.43
4310,100,11,3684.17
4311,40,19,7147.2
4312,33,9,6090.91
4313,60,13,5077.35
4314,9,16,7990.46
4315,12,8,2687.7999999999997
4316,10,19,7547.13
4317,47,10,4230.77
4318,39,12,4281.67
4319,55,12,3882.09
4320,3,17,8175.3099999999995
4321,3,14,7905.63
4322,30,12,6228.299999999999
4323,67,8,2966.4700000000003
4324,120,11,5571.4800000000005
4325,60,13,5068.08
4326,3,9,4069.59
4327,23,14,5826.99
4328,17,14,6612.34
4329,8,9,3471.31
4330,1,12,6568.79
4331,43,15,5788.03
4332,8,19,7239.04
4333,8,13,4008.22
4334,1,11,6509.29
4335,35,6,2809.52
4336,18,10,5046.72
4337,0,10,3680.2
4338,17,14,4075.82
4339,7,11,6667.49
4340,7,7,1087.0
4341,85,10,6734.75
4342,1,14,6241.92
4343,47,10,3110.92
4344,123,13,6958.21
4345,45,15,8078.76
4346,2,6,2810.21
4347,10,12,2184.96
4348,8,14,5941.51
4349,16,17,9622.09
4350,5,17,6112.55
4351,7,10,5428.400000000001
4352,3,14,6104.15
4353,66,15,5189.9800000000005
4354,70,13,6265.42
4355,37,10,3996.18
4356,10,3,1195.63
4357,16,12,4483.24
4358,45,13,5144.68
4359,70,10,4171.61
4360,53,9,4050.66
4361,11,12,3777.85
4362,8,15,7438.21
4363,30,8,2823.7
4364,11,7,2248.72
4365,84,9,3291.38
4366,8,11,3418.84
4367,4,7,3027.4100000000003
4368,3,15,6030.38
4369,75,12,3801.65
4370,36,9,3259.0699999999997
4371,45,12,2565.7
4372,7,15,4973.07
4373,36,6,2573.73
4374,11,12,6066.0
4375,1,18,8013.86
4376,7,12,3548.57
4377,19,11,3794.9900000000002
4378,27,8,3603.22
4379,3,11,4172.38
4380,8,9,2558.56
4381,23,7,3350.01
4382,16,8,3908.12
4383,59,15,4894.2300000000005
4384,10,12,5794.0599999999995
4385,10,15,6938.99
4386,50,10,4056.08
4387,26,12,5233.77
4388,33,10,4685.95
4389,28,17,7852.9
4390,106,9,3996.63
4391,29,9,4143.67
4392,33,14,6672.56
4393,40,11,4420.25
4394,39,14,7245.2699999999995
4395,6,12,7261.69
4396,16,9,6278.84
4397,0,13,5233.68
4398,11,18,6175.87
4399,3,11,3671.89
4400,60,7,3735.15
4401,24,11,4721.26
4402,24,11,3149.1
4403,27,10,3722.0
4404,8,7,3405.99
4405,47,9,3601.37
4406,8,8,4745.780000000001
4407,32,13,7779.76
4408,12,12,5837.26
4409,61,8,2728.0
4410,0,16,7360.41
4411,5,13,6025.19
4412,36,16,4975.05
4413,9,9,3811.45
4414,36,17,9388.93
4415,4,16,5403.28
4416,29,17,11290.6
4417,3,14,4463.11
4418,17,10,4416.55
4419,1,15,8081.55
4420,39,13,5972.63
4421,17,18,7248.22
4422,0,11,5449.06
4423,139,7,2016.04
4424,13,13,6501.36
4425,0,14,8475.58
4426,26,10,4461.86
4427,98,13,5801.52
4428,0,10,3600.49
4429,45,10,4465.0
4430,120,7,5904.22
4431,88,8,2820.13
4432,21,17,5887.94
4433,8,16,8593.51
4434,91,8,3974.24
4435,31,12,4354.48
4436,34,11,3499.89
4437,7,10,4490.49
4438,29,13,4331.08
4439,0,10,3567.9700000000003
4440,10,13,6319.51
4441,3,13,6727.68
4442,7,14,4932.78
4443,1,23,9591.04
4444,18,16,8908.87
4445,13,14,8358.76
4446,60,13,5291.49
4447,80,13,6530.42
4448,71,10,3635.66
4449,45,10,4599.18
4450,70,7,4346.58
4451,13,15,6666.38
4452,28,12,5529.63
4453,10,12,4230.25
4454,47,7,3387.29
4455,10,21,9835.56
4456,70,13,6599.19
4457,69,13,5615.65
4458,66,8,4681.46
4459,0,13,6379.25
4460,8,14,5084.47
4461,11,13,4205.41
4462,67,12,4493.09
4463,29,7,1893.04
4464,51,16,5825.8099999999995
4465,3,15,8533.42
4466,34,12,3947.7200000000003
4467,10,13,7416.51
4468,20,14,5278.41
4469,4,14,7178.26
4470,41,9,4778.15
4471,104,11,5907.7699999999995
4472,79,13,5628.56
4473,0,16,7295.2699999999995
4474,105,14,6007.63
4475,9,7,3743.08
4476,10,10,2607.17
4477,10,13,5979.45
4478,14,16,7217.639999999999
4479,11,9,3945.74
4480,68,13,4550.360000000001
4481,59,10,7131.04
4482,20,17,7921.4800000000005
4483,8,15,4318.41
4484,28,10,4433.27
4485,38,16,8516.25
4486,44,11,4665.02
4487,21,13,6956.31
4488,6,14,5003.32
4489,4,14,4900.99
4490,7,18,8318.66
4491,31,12,4831.71
4492,17,14,7174.96
4493,12,10,2736.74
4494,27,14,6817.04
4495,6,18,7242.71
4496,1,10,3360.0699999999997
4497,50,8,3773.84
4498,51,11,6246.97
4499,76,15,4554.68
4500,26,7,1955.2
4501,61,15,4582.14
4502,38,16,7616.94
4503,60,15,3508.2
4504,16,20,12606.24
4505,14,14,6919.12
4506,71,10,6840.34
4507,67,10,4070.43
4508,39,11,6240.33
4509,8,11,3050.99
4510,0,11,3053.32
4511,5,11,4738.56
4512,8,16,4347.87
4513,37,20,7148.79
4514,7,14,5130.23
4515,8,13,5715.16
4516,1,13,6399.36
4517,1,13,6196.68
4518,9,13,8224.02
4519,36,11,5676.03
4520,67,9,2691.08
4521,0,18,8200.9
4522,3,13,4886.75
4523,39,6,4437.57
4524,12,11,3670.14
4525,28,8,3659.06
4526,24,8,2990.8
4527,31,16,4552.97
4528,79,11,4386.78
4529,124,14,6392.9400000000005
4530,38,13,4521.97
4531,31,9,2306.06
4532,73,8,2837.53
4533,37,8,4101.6900000000005
4534,5,26,14274.33
4535,23,12,5771.77
4536,45,13,3063.0299999999997
4537,19,9,3508.55
4538,47,11,5169.7
4539,4,15,7808.53
4540,9,13,6704.63
4541,10,9,3755.8599999999997
4542,4,12,5645.85
4543,49,10,4751.4
4544,23,18,6367.63
4545,38,16,4598.67
4546,3,14,7815.7699999999995
4547,42,18,8243.48
4548,9,14,4828.12
4549,65,10,3810.76
4550,78,13,6600.98
4551,10,15,5511.75
4552,46,11,3761.52
4553,15,11,5281.68
4554,17,9,2564.0
4555,29,10,3671.6400000000003
4556,55,16,8511.06
4557,33,9,3715.25
4558,3,14,5279.26
4559,2,18,9562.59
4560,35,13,5365.35
4561,29,12,6540.01
4562,0,19,7527.37
4563,10,20,8685.48
4564,29,21,8806.87
4565,0,15,6668.530000000001
4566,40,11,6861.46
4567,27,20,8793.31
4568,28,15,8041.32
4569,7,11,4618.0
4570,25,14,3660.72
4571,59,11,4377.85
4572,51,10,3558.44
4573,69,9,4328.16
4574,16,8,5270.150000000001
4575,21,18,7235.89
4576,13,18,9203.53
4577,98,13,6018.23
4578,60,10,5574.0
4579,11,11,3707.7
4580,55,12,7075.34
4581,3,12,4191.69
4582,26,17,6690.38
